code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,target
AAA,2013J,2065691,0,0,0,0,1,426,0,0,692,0,0,0,0,0,0,2,0,147,75,0
AAA,2013J,2073016,0,0,0,108,0,146,0,3,305,0,0,0,0,0,0,15,0,85,54,0
AAA,2013J,2080474,1,0,0,84,0,98,0,0,251,0,0,0,0,0,0,0,0,31,17,1
AAA,2013J,2083877,0,0,0,30,0,104,0,0,184,0,0,0,0,0,0,3,0,40,17,1
AAA,2013J,2084066,0,0,0,363,0,192,0,2,640,0,0,0,0,0,0,6,0,84,23,0
AAA,2013J,2104505,0,0,0,79,0,82,0,0,292,0,0,0,0,0,0,7,0,37,14,1
AAA,2013J,2122180,0,0,0,429,5,249,0,6,507,0,0,0,0,0,0,8,0,50,21,1
AAA,2013J,2139353,0,0,0,36,0,74,0,0,326,0,0,0,0,0,0,6,0,135,69,0
AAA,2013J,2143752,0,0,0,24,0,149,0,0,430,0,0,0,0,0,0,6,0,93,52,1
AAA,2013J,2146792,11,0,0,107,0,189,0,0,544,0,0,0,0,0,0,3,0,33,4,1
AAA,2013J,2149225,0,0,0,61,0,11,0,0,7,0,0,0,0,0,0,0,0,1,1,0
AAA,2013J,2153153,2,0,0,278,0,175,0,2,1041,0,0,0,0,0,0,5,0,55,5,1
AAA,2013J,2155014,0,0,0,310,1,92,0,4,258,0,0,0,0,0,0,2,0,41,22,1
AAA,2013J,2164705,0,0,0,53,0,21,0,0,103,0,0,0,0,0,0,1,0,19,4,0
AAA,2013J,2171627,5,0,0,187,0,80,0,0,303,0,0,0,0,0,0,1,0,10,1,1
AAA,2013J,2182846,0,0,0,903,0,267,0,0,354,0,0,0,0,0,0,0,0,26,14,1
AAA,2013J,2194100,0,0,0,250,0,140,0,0,215,0,0,0,0,0,0,0,0,70,12,1
AAA,2013J,2197016,0,0,0,104,0,109,0,0,253,0,0,0,0,0,0,0,0,32,20,1
AAA,2013J,2208424,0,0,0,142,0,137,0,1,258,0,0,0,0,0,0,1,0,44,18,1
AAA,2013J,2229865,0,0,0,377,0,228,0,1,349,0,0,0,0,0,0,15,0,109,68,1
AAA,2013J,2255601,5,0,0,415,2,274,0,1,851,0,0,0,0,0,0,12,0,72,19,0
AAA,2013J,2268379,11,0,0,211,0,160,0,1,360,0,0,0,0,0,0,10,0,68,25,1
AAA,2013J,2278464,0,0,0,7,0,28,0,0,78,0,0,0,0,0,0,1,0,15,3,1
AAA,2013J,2293923,0,0,0,2,0,16,0,0,44,0,0,0,0,0,0,1,0,10,1,1
AAA,2013J,2312620,1,0,0,129,1,74,0,1,163,0,0,0,0,0,0,12,0,20,9,0
AAA,2013J,2329342,0,0,0,27,0,63,0,1,120,0,0,0,0,0,0,6,0,46,19,1
AAA,2013J,2339528,0,0,0,72,0,41,0,0,183,0,0,0,0,0,0,5,0,53,15,1
AAA,2013J,2342426,4,0,0,107,0,243,0,0,330,0,0,0,0,0,0,7,0,73,48,0
AAA,2013J,2344901,0,0,0,1,0,36,0,0,98,0,0,0,0,0,0,3,0,35,8,0
AAA,2013J,2358056,0,0,0,28,0,91,0,0,218,0,0,0,0,0,0,6,0,54,8,0
AAA,2013J,2358969,1,0,0,17,0,59,0,1,127,0,0,0,0,0,0,4,0,17,1,0
AAA,2013J,2364471,0,0,0,1943,0,512,0,2,724,0,0,0,0,0,0,8,0,135,35,1
AAA,2013J,2367155,0,0,0,39,0,165,0,0,248,0,0,0,0,0,0,6,0,77,46,1
AAA,2013J,2369266,0,0,0,425,0,110,0,0,329,0,0,0,0,0,0,2,0,94,47,1
AAA,2013J,2376496,2,0,0,95,1,99,0,1,175,0,0,0,0,0,0,22,0,26,13,1
AAA,2013J,2391984,0,0,0,221,0,73,0,0,227,0,0,0,0,0,0,4,0,29,15,0
AAA,2013J,2411661,4,0,0,130,0,53,0,3,106,0,0,0,0,0,0,3,0,24,7,0
AAA,2013J,2411778,0,0,0,141,0,114,0,0,816,0,0,0,0,0,0,0,0,24,0,0
AAA,2013J,2412002,30,0,0,253,9,381,0,3,785,0,0,0,0,0,0,6,0,96,39,1
AAA,2013J,2412967,0,0,0,107,0,125,0,0,486,0,0,0,0,0,0,0,0,72,51,1
AAA,2013J,2429854,0,0,0,77,0,107,0,0,347,0,0,0,0,0,0,5,0,70,17,0
AAA,2013J,2437837,1,0,0,191,0,162,0,0,518,0,0,0,0,0,0,0,0,69,37,1
AAA,2013J,2449878,0,0,0,69,1,37,0,0,62,0,0,0,0,0,0,17,0,19,2,1
AAA,2013J,2456480,0,0,0,4,0,26,0,0,38,0,0,0,0,0,0,1,0,21,4,0
AAA,2013J,2457256,0,0,0,73,0,150,0,0,666,0,0,0,0,0,0,5,0,44,23,1
AAA,2013J,2458355,0,0,0,20,0,405,0,0,503,0,0,0,0,0,0,3,0,226,162,1
AAA,2013J,2460080,0,0,0,276,0,220,0,1,654,0,0,0,0,0,0,2,0,17,3,1
AAA,2013J,2461190,0,0,0,120,0,132,0,1,421,0,0,0,0,0,0,10,0,72,40,0
AAA,2013J,2469673,0,0,0,63,0,42,0,0,62,0,0,0,0,0,0,0,0,13,0,0
AAA,2013J,2470694,0,0,0,682,2,299,0,0,266,0,0,0,0,0,0,21,0,51,5,0
AAA,2013J,2479954,0,0,0,21,0,29,0,0,54,0,0,0,0,0,0,0,0,10,3,1
AAA,2013J,2481901,2,0,0,498,0,284,0,0,303,0,0,0,0,0,0,0,0,19,0,1
AAA,2013J,2482700,5,0,0,213,0,150,0,2,443,0,0,0,0,0,0,1,0,20,1,1
AAA,2013J,2486127,0,0,0,229,0,203,0,0,272,0,0,0,0,0,0,4,0,39,0,1
AAA,2013J,2498700,0,0,0,30,0,118,0,0,418,0,0,0,0,0,0,5,0,62,19,1
AAA,2013J,2516503,0,0,0,136,0,220,0,0,386,0,0,0,0,0,0,2,0,39,31,1
AAA,2013J,2518069,0,0,0,259,0,164,0,0,305,0,0,0,0,0,0,2,0,25,7,1
AAA,2013J,2521459,0,0,0,139,0,78,0,0,120,0,0,0,0,0,0,4,0,38,14,1
AAA,2013J,2523736,0,0,0,33,0,90,0,1,97,0,0,0,0,0,0,5,0,17,0,1
AAA,2013J,2529279,0,0,0,200,0,163,0,0,253,0,0,0,0,0,0,3,0,40,33,1
AAA,2013J,2532302,0,0,0,25,0,69,0,0,157,0,0,0,0,0,0,3,0,45,15,1
AAA,2013J,2536991,0,0,0,118,0,94,0,0,134,0,0,0,0,0,0,1,0,32,20,1
AAA,2013J,2542724,0,0,0,34,0,14,0,1,6,0,0,0,0,0,0,0,0,3,1,0
AAA,2013J,2550279,19,0,0,239,0,279,0,0,471,0,0,0,0,0,0,10,0,156,135,1
AAA,2013J,2551220,0,0,0,21,0,74,0,1,174,0,0,0,0,0,0,0,0,24,14,1
AAA,2013J,2552472,0,0,0,115,0,72,0,0,257,0,0,0,0,0,0,4,0,34,8,0
AAA,2013J,2555340,0,0,0,808,0,331,0,9,876,0,0,0,0,0,0,0,0,63,34,1
AAA,2013J,2557283,2,0,0,1206,2,521,0,0,869,0,0,0,0,0,0,8,0,38,9,1
AAA,2013J,2559575,0,0,0,39,0,68,0,0,172,0,0,0,0,0,0,1,0,13,1,1
AAA,2013J,2562034,0,0,0,0,0,11,0,0,70,0,0,0,0,0,0,1,0,12,1,1
AAA,2013J,2566163,0,0,0,57,1,97,0,0,282,0,0,0,0,0,0,1,0,55,22,1
AAA,2013J,2566592,1,0,0,21,1,62,0,0,237,0,0,0,0,0,0,1,0,20,6,1
AAA,2013J,2569324,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0
AAA,2013J,2574528,0,0,0,61,0,88,0,0,188,0,0,0,0,0,0,3,0,40,18,1
AAA,2013J,2574583,0,0,0,45,0,147,0,1,573,0,0,0,0,0,0,4,0,32,10,1
AAA,2013J,2576122,0,0,0,18,0,59,0,0,116,0,0,0,0,0,0,2,0,13,7,0
AAA,2013J,2578995,0,0,0,94,0,140,0,0,175,0,0,0,0,0,0,2,0,37,18,1
AAA,2013J,2586560,1,0,0,574,0,248,0,1,444,0,0,0,0,0,0,0,0,61,50,1
AAA,2013J,2594139,5,0,0,190,0,149,0,3,368,0,0,0,0,0,0,2,0,57,26,1
AAA,2013J,2598871,0,0,0,77,0,145,0,1,305,0,0,0,0,0,0,1,0,22,5,1
AAA,2013J,2599352,0,0,0,68,0,79,0,0,177,0,0,0,0,0,0,3,0,45,24,1
AAA,2013J,2600688,0,0,0,30,0,54,0,0,156,0,0,0,0,0,0,0,0,26,7,1
AAA,2013J,2606098,0,0,0,15,0,23,0,0,49,0,0,0,0,0,0,5,0,13,0,1
AAA,2013J,2613116,0,0,0,24,0,62,0,0,334,0,0,0,0,0,0,1,0,29,8,1
AAA,2013J,2617002,0,0,0,19,0,60,0,1,134,0,0,0,0,0,0,5,0,42,23,1
AAA,2013J,2620584,0,0,0,4,0,20,0,0,16,0,0,0,0,0,0,1,0,6,0,0
AAA,2013J,2639449,0,0,0,139,1,68,0,0,77,0,0,0,0,0,0,0,0,24,4,1
AAA,2013J,2639540,0,0,0,240,0,201,0,2,184,0,0,0,0,0,0,8,0,58,37,1
AAA,2013J,2639641,0,0,0,117,0,192,0,0,464,0,0,0,0,0,0,0,0,64,26,1
AAA,2013J,2641155,0,0,0,472,0,535,0,1,797,0,0,0,0,0,0,3,0,149,127,1
AAA,2013J,2643002,0,0,0,310,0,215,0,2,260,0,0,0,0,0,0,17,0,18,6,1
AAA,2013J,2645733,0,0,0,54,0,142,0,0,275,0,0,0,0,0,0,10,0,13,3,1
AAA,2013J,2649826,5,0,0,496,0,323,0,0,598,0,0,0,0,0,0,13,0,58,35,1
AAA,2013J,2650282,0,0,0,9,0,47,0,0,190,0,0,0,0,0,0,7,0,33,10,1
AAA,2013J,2664024,0,0,0,42,0,68,0,0,155,0,0,0,0,0,0,6,0,28,9,1
AAA,2013J,2666246,0,0,0,24,0,38,0,0,100,0,0,0,0,0,0,1,0,29,6,1
AAA,2013J,2669816,0,0,0,22,0,26,0,0,62,0,0,0,0,0,0,2,0,21,0,0
AAA,2013J,2671132,0,0,0,59,0,177,0,0,594,0,0,0,0,0,0,2,0,161,87,1
AAA,2013J,2676809,0,0,0,68,0,49,0,0,48,0,0,0,0,0,0,9,0,41,1,0
AAA,2013J,2678643,0,0,0,154,0,153,0,1,210,0,0,0,0,0,0,11,0,89,44,1
AAA,2013J,2685865,0,0,0,130,0,228,0,0,404,0,0,0,0,0,0,2,0,31,8,1
AAA,2013J,2688067,0,0,0,0,0,12,0,0,20,0,0,0,0,0,0,2,0,14,0,1
AAA,2013J,2689958,8,0,0,708,0,262,0,0,346,0,0,0,0,0,0,10,0,108,61,1
AAA,2013J,2691206,0,0,0,93,28,199,0,1,365,0,0,0,0,0,0,13,0,64,22,1
AAA,2013J,2691244,0,0,0,33,0,59,0,0,78,0,0,0,0,0,0,13,0,20,1,1
AAA,2013J,2694424,0,0,0,921,0,356,0,0,114,0,0,0,0,0,0,5,0,57,26,1
AAA,2013J,2698257,0,0,0,124,0,87,0,0,203,0,0,0,0,0,0,8,0,27,2,1
AAA,2014J,6516,7,0,0,223,0,163,0,0,568,0,0,0,0,0,0,4,0,36,39,1
AAA,2014J,24734,0,0,0,43,0,44,0,0,57,0,0,0,0,0,0,2,0,12,1,1
AAA,2014J,26192,1,0,0,64,0,227,0,0,458,0,0,0,0,0,0,0,0,102,73,1
AAA,2014J,28061,0,0,0,135,0,155,0,1,195,0,0,0,0,0,0,7,0,60,40,1
AAA,2014J,31600,0,0,0,65,0,23,0,0,77,0,0,0,0,0,0,1,0,14,2,1
AAA,2014J,46844,0,0,0,45,0,38,0,0,63,0,0,0,0,0,0,16,0,24,1,1
AAA,2014J,52765,0,0,0,1238,0,483,0,1,771,0,0,0,0,0,0,5,0,86,57,1
AAA,2014J,55104,0,0,0,85,0,93,0,0,164,0,0,0,0,0,0,5,0,43,16,1
AAA,2014J,58071,0,0,0,212,0,236,0,4,491,0,0,0,0,0,0,13,0,24,1,1
AAA,2014J,58316,0,0,0,7,0,203,0,0,320,0,0,0,0,0,0,2,0,78,19,1
AAA,2014J,62487,0,0,0,20,1,88,0,0,213,0,0,0,0,0,0,1,0,33,10,1
AAA,2014J,63165,0,0,0,96,0,100,0,0,268,0,0,0,0,0,0,6,0,25,2,1
AAA,2014J,65002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,70011,6,0,0,652,0,421,0,0,673,0,0,0,0,0,0,16,0,101,74,1
AAA,2014J,75255,0,0,0,31,0,66,0,0,241,0,0,0,0,0,0,0,0,21,8,1
AAA,2014J,79403,8,0,0,31,0,102,0,0,549,0,0,0,0,0,0,0,0,23,7,0
AAA,2014J,85092,0,0,0,68,0,38,0,0,78,0,0,0,0,0,0,2,0,19,4,1
AAA,2014J,85144,0,0,0,137,0,87,0,0,72,0,0,0,0,0,0,3,0,24,14,1
AAA,2014J,85302,0,0,0,73,0,251,0,0,432,0,0,0,0,0,0,12,0,105,53,1
AAA,2014J,87431,1,0,0,169,0,97,0,0,256,0,0,0,0,0,0,2,0,44,22,0
AAA,2014J,94961,0,0,0,71,0,90,0,0,267,0,0,0,0,0,0,13,0,63,10,1
AAA,2014J,95755,0,0,0,37,0,90,0,0,202,0,0,0,0,0,0,2,0,19,2,0
AAA,2014J,101116,0,0,0,263,1,137,0,0,271,0,0,0,0,0,0,15,0,48,16,1
AAA,2014J,107489,1,0,0,734,0,418,0,2,525,0,0,0,0,0,0,2,0,110,55,1
AAA,2014J,108872,0,0,0,116,0,102,0,0,195,0,0,0,0,0,0,10,0,32,6,1
AAA,2014J,109155,0,0,0,535,0,218,0,0,567,0,0,0,0,0,0,1,0,48,36,1
AAA,2014J,111512,0,0,0,32,0,48,0,1,60,0,0,0,0,0,0,17,0,24,1,0
AAA,2014J,117818,0,0,0,4,0,115,0,0,491,0,0,0,0,0,0,18,0,45,30,1
AAA,2014J,119902,3,0,0,422,0,352,0,3,534,0,0,0,0,0,0,3,0,86,60,0
AAA,2014J,121349,0,0,0,36,0,119,0,0,592,0,0,0,0,0,0,7,0,37,22,1
AAA,2014J,124064,0,0,0,92,0,147,0,0,303,0,0,0,0,0,0,3,0,61,25,1
AAA,2014J,125018,0,0,0,523,0,190,0,2,378,0,0,0,0,0,0,0,0,41,19,1
AAA,2014J,129955,2,0,0,0,0,76,0,0,291,0,0,0,0,0,0,1,0,6,0,0
AAA,2014J,130034,0,0,0,81,0,207,0,0,290,0,0,0,0,0,0,7,0,93,61,1
AAA,2014J,130547,0,0,0,82,0,60,0,0,223,0,0,0,0,0,0,1,0,30,13,1
AAA,2014J,130636,0,0,0,9,0,10,0,0,23,0,0,0,0,0,0,1,0,4,1,1
AAA,2014J,131390,0,0,0,23,0,11,0,0,17,0,0,0,0,0,0,1,0,4,0,1
AAA,2014J,133816,0,0,0,540,0,264,0,1,583,0,0,0,0,0,0,0,0,61,38,1
AAA,2014J,133922,0,0,0,33,0,64,0,0,123,0,0,0,0,0,0,3,0,16,5,1
AAA,2014J,135335,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,1,0,0
AAA,2014J,135400,0,0,0,0,0,11,0,0,38,0,0,0,0,0,0,0,0,6,0,1
AAA,2014J,135471,0,0,0,86,1,182,0,0,587,0,0,0,0,0,0,2,0,47,28,1
AAA,2014J,139033,0,0,0,17,0,37,0,0,53,0,0,0,0,0,0,0,0,14,1,0
AAA,2014J,141377,0,0,0,51,0,56,0,0,119,0,0,0,0,0,0,4,0,13,3,1
AAA,2014J,141506,0,0,0,118,11,74,0,0,62,0,0,0,0,0,0,6,0,23,7,0
AAA,2014J,146503,0,0,0,23,1,57,0,0,77,0,0,0,0,0,0,6,0,38,5,1
AAA,2014J,147756,0,0,0,22,0,67,0,0,130,0,0,0,0,0,0,1,0,25,0,1
AAA,2014J,148993,0,0,0,347,0,122,0,0,44,0,0,0,0,0,0,5,0,12,5,1
AAA,2014J,149741,1,0,0,240,0,185,0,5,417,0,0,0,0,0,0,1,0,39,35,1
AAA,2014J,149962,0,0,0,38,0,10,0,0,50,0,0,0,0,0,0,1,0,5,1,1
AAA,2014J,151587,0,0,0,7,0,32,0,1,53,0,0,0,0,0,0,2,0,7,0,0
AAA,2014J,152668,0,0,0,84,0,122,0,0,283,0,0,0,0,0,0,0,0,45,27,0
AAA,2014J,155984,0,0,0,63,0,128,0,0,241,0,0,0,0,0,0,4,0,39,31,1
AAA,2014J,158707,0,0,0,1280,3,586,0,0,590,0,0,0,0,0,0,2,0,109,73,0
AAA,2014J,159954,0,0,0,22,1,45,0,0,68,0,0,0,0,0,0,9,0,17,0,0
AAA,2014J,164944,0,0,0,436,1,109,0,0,78,0,0,0,0,0,0,4,0,38,13,1
AAA,2014J,165226,0,0,0,107,0,102,0,2,375,0,0,0,0,0,0,5,0,38,13,0
AAA,2014J,167961,0,0,0,174,5,185,0,1,537,0,0,0,0,0,0,2,0,65,49,1
AAA,2014J,174024,0,0,0,0,0,41,0,0,184,0,0,0,0,0,0,1,0,22,7,1
AAA,2014J,174094,0,0,0,30,0,297,0,1,766,0,0,0,0,0,0,1,0,75,83,1
AAA,2014J,174745,0,0,0,41,0,67,0,0,420,0,0,0,0,0,0,2,0,31,0,1
AAA,2014J,175447,0,0,0,652,0,215,0,0,478,0,0,0,0,0,0,1,0,34,18,1
AAA,2014J,175772,0,0,0,937,0,346,0,0,285,0,0,0,0,0,0,4,0,29,10,0
AAA,2014J,183057,1,0,0,100,0,129,0,0,132,0,0,0,0,0,0,10,0,39,7,1
AAA,2014J,185350,0,0,0,2,0,23,0,0,65,0,0,0,0,0,0,1,0,15,0,0
AAA,2014J,188278,0,0,0,384,0,397,0,2,628,0,0,0,0,0,0,2,0,115,76,1
AAA,2014J,199636,0,0,0,72,0,145,0,0,536,0,0,0,0,0,0,18,0,54,21,1
AAA,2014J,199897,1,0,0,56,0,178,0,2,653,0,0,0,0,0,0,13,0,66,45,1
AAA,2014J,200804,0,0,0,38,0,34,0,0,215,0,0,0,0,0,0,8,0,12,0,1
AAA,2014J,205494,0,0,0,49,0,34,0,0,149,0,0,0,0,0,0,0,0,7,1,1
AAA,2014J,228021,3,0,0,366,0,394,0,2,748,0,0,0,0,0,0,17,0,81,25,1
AAA,2014J,228383,0,0,0,13,0,193,0,1,644,0,0,0,0,0,0,5,0,97,40,1
AAA,2014J,232307,3,0,0,72,1,68,0,0,207,0,0,0,0,0,0,13,0,33,3,1
AAA,2014J,235068,0,0,0,59,0,334,0,1,661,0,0,0,0,0,0,0,0,68,53,1
AAA,2014J,235507,0,0,0,38,0,106,0,1,193,0,0,0,0,0,0,2,0,37,0,1
AAA,2014J,236875,0,0,0,0,0,14,0,0,54,0,0,0,0,0,0,2,0,10,0,1
AAA,2014J,237274,2,0,0,215,0,137,0,2,401,0,0,0,0,0,0,6,0,37,3,1
AAA,2014J,243510,0,0,0,18,0,37,0,0,85,0,0,0,0,0,0,2,0,16,7,0
AAA,2014J,244246,0,0,0,38,0,61,0,0,106,0,0,0,0,0,0,1,0,12,8,1
AAA,2014J,248581,0,0,0,164,0,192,0,1,652,0,0,0,0,0,0,7,0,30,8,1
AAA,2014J,252073,3,0,0,8,0,71,0,0,184,0,0,0,0,0,0,7,0,55,18,1
AAA,2014J,254625,7,0,0,137,0,111,0,0,371,0,0,0,0,0,0,0,0,35,27,1
AAA,2014J,258587,0,0,0,227,0,436,0,0,1193,0,0,0,0,0,0,6,0,118,63,1
AAA,2014J,260623,0,0,0,127,0,142,0,0,299,0,0,0,0,0,0,0,0,44,28,1
AAA,2014J,263251,1,0,0,587,0,194,0,0,447,0,0,0,0,0,0,15,0,57,33,1
AAA,2014J,263543,0,0,0,19,0,141,0,0,369,0,0,0,0,0,0,3,0,69,56,1
AAA,2014J,263952,0,0,0,180,0,138,0,1,261,0,0,0,0,0,0,5,0,19,7,1
AAA,2014J,266524,0,0,0,51,0,47,0,0,40,0,0,0,0,0,0,6,0,15,0,1
AAA,2014J,268733,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,273346,0,0,0,120,0,205,0,0,354,0,0,0,0,0,0,2,0,59,46,1
AAA,2014J,274947,0,0,0,51,0,47,0,0,78,0,0,0,0,0,0,3,0,13,0,0
AAA,2014J,275674,0,0,0,188,0,341,0,0,689,0,0,0,0,0,0,3,0,99,80,0
AAA,2014J,275792,0,0,0,17,0,45,0,0,117,0,0,0,0,0,0,2,0,24,1,1
AAA,2014J,277123,0,0,0,34,0,59,0,0,132,0,0,0,0,0,0,1,0,35,22,0
AAA,2014J,277880,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAA,2014J,281077,0,0,0,105,0,136,0,0,147,0,0,0,0,0,0,7,0,69,30,1
AAA,2014J,281636,0,0,0,174,0,194,0,0,429,0,0,0,0,0,0,18,0,79,46,1
AAA,2014J,285315,0,0,0,54,3,111,0,0,400,0,0,0,0,0,0,10,0,71,29,1
AAA,2014J,287040,0,0,0,130,0,140,0,0,307,0,0,0,0,0,0,14,0,50,30,1
AAA,2014J,287204,0,0,0,223,0,176,0,0,506,0,0,0,0,0,0,18,0,50,7,1
AAA,2014J,287210,8,0,0,41,0,282,0,0,732,0,0,0,0,0,0,1,0,90,55,1
AAA,2014J,288994,0,0,0,20,0,10,0,0,93,0,0,0,0,0,0,0,0,2,0,0
AAA,2014J,289449,0,0,0,53,0,103,0,1,282,0,0,0,0,0,0,25,0,17,7,1
AAA,2014J,290164,18,0,0,914,2,409,0,4,545,0,0,0,0,0,0,9,0,88,53,1
AAA,2014J,292525,0,0,0,0,0,21,0,0,87,0,0,0,0,0,0,1,0,18,0,1
AAA,2014J,292775,0,0,0,92,0,145,0,0,355,0,0,0,0,0,0,0,0,86,59,1
AAA,2014J,293824,0,0,0,1946,0,884,0,1,548,0,0,0,0,0,0,3,0,87,58,1
AAA,2014J,294496,0,0,0,56,0,150,0,0,255,0,0,0,0,0,0,0,0,56,38,1
AAA,2014J,294655,0,0,0,95,1,89,0,0,626,0,0,0,0,0,0,7,0,60,1,0
AAA,2014J,295060,0,0,0,155,0,112,0,0,49,0,0,0,0,0,0,16,0,45,7,0
AAA,2014J,295075,9,0,0,31,0,30,0,0,152,0,0,0,0,0,0,1,0,11,0,1
AAA,2014J,296424,0,0,0,98,0,151,0,0,408,0,0,0,0,0,0,0,0,15,6,1
AAA,2014J,298034,0,0,0,111,0,103,0,0,487,0,0,0,0,0,0,2,0,40,13,0
AAA,2014J,298838,1,0,0,112,0,126,0,0,318,0,0,0,0,0,0,3,0,46,16,1
AAA,2014J,301967,0,0,0,0,0,15,0,0,47,0,0,0,0,0,0,2,0,18,3,1
AAA,2014J,302476,0,0,0,9,0,138,0,1,526,0,0,0,0,0,0,1,0,62,53,1
AAA,2014J,303521,0,0,0,141,0,216,0,0,556,0,0,0,0,0,0,1,0,75,33,1
AAA,2014J,303985,0,0,0,37,0,43,0,0,129,0,0,0,0,0,0,6,0,41,7,1
AAA,2014J,304465,0,0,0,364,0,194,0,0,620,0,0,0,0,0,0,14,0,61,35,1
AAA,2014J,306646,0,0,0,2,0,10,0,0,35,0,0,0,0,0,0,0,0,15,0,1
AAA,2014J,309142,0,0,0,32,0,33,0,0,90,0,0,0,0,0,0,4,0,9,1,1
AAA,2014J,310412,0,0,0,96,0,163,0,0,969,0,0,0,0,0,0,12,0,25,0,1
AAA,2014J,311235,1,0,0,75,0,93,0,0,269,0,0,0,0,0,0,7,0,28,13,1
AAA,2014J,311659,0,0,0,5,0,15,0,0,81,0,0,0,0,0,0,0,0,8,2,0
AAA,2014J,313937,0,0,0,604,0,630,0,0,936,0,0,0,0,0,0,34,0,124,70,1
AAA,2014J,315076,1,0,0,86,0,83,0,1,224,0,0,0,0,0,0,3,0,29,14,1
AAA,2014J,315744,0,0,0,440,0,203,0,0,891,0,0,0,0,0,0,3,0,35,28,1
AAA,2014J,323370,0,0,0,156,0,131,0,0,399,0,0,0,0,0,0,5,0,56,33,1
AAA,2014J,328024,0,0,0,166,0,253,0,0,476,0,0,0,0,0,0,0,0,58,37,1
AAA,2014J,329659,0,0,0,38,1,76,0,0,185,0,0,0,0,0,0,12,0,30,5,0
AAA,2014J,330594,0,0,0,58,0,161,0,0,266,0,0,0,0,0,0,4,0,52,28,1
AAA,2014J,331358,0,0,0,480,0,101,0,0,184,0,0,0,0,0,0,5,0,47,30,1
AAA,2014J,332884,0,0,0,17,0,103,0,0,296,0,0,0,0,0,0,1,0,43,37,1
AAA,2014J,334441,0,0,0,5,1,75,0,0,56,0,0,0,0,0,0,3,0,22,1,0
AAA,2014J,335247,0,0,0,7,0,36,0,0,42,0,0,0,0,0,0,4,0,24,5,1
AAA,2014J,335764,0,0,0,131,0,65,0,0,41,0,0,0,0,0,0,4,0,22,5,1
AAA,2014J,337748,0,0,0,16,0,19,0,0,23,0,0,0,0,0,0,7,0,4,0,0
AAA,2014J,338407,0,0,0,29,0,22,0,0,55,0,0,0,0,0,0,4,0,10,1,1
AAA,2014J,341876,0,0,0,804,0,213,0,2,289,0,0,0,0,0,0,1,0,19,2,0
AAA,2014J,342007,0,0,0,97,0,99,0,1,409,0,0,0,0,0,0,9,0,61,56,1
AAA,2014J,345440,0,0,0,0,0,17,0,0,56,0,0,0,0,0,0,1,0,6,0,1
AAA,2014J,345519,6,0,0,44,0,103,0,0,177,0,0,0,0,0,0,3,0,42,24,1
AAA,2014J,346118,0,0,0,26,0,43,0,0,102,0,0,0,0,0,0,1,0,13,1,1
AAA,2014J,348275,1,0,0,62,0,182,0,0,168,0,0,0,0,0,0,6,0,66,28,0
AAA,2014J,348807,0,0,0,24,0,56,0,3,132,0,0,0,0,0,0,1,0,16,2,1
AAA,2014J,350156,0,0,0,0,0,22,0,0,40,0,0,0,0,0,0,6,0,32,0,1
AAA,2014J,350939,0,0,0,53,1,150,0,0,372,0,0,0,0,0,0,10,0,69,45,1
AAA,2014J,351336,0,0,0,85,0,140,0,0,112,0,0,0,0,0,0,2,0,17,5,1
AAA,2014J,353665,0,0,0,46,0,25,0,0,37,0,0,0,0,0,0,3,0,8,2,1
AAA,2014J,354170,0,0,0,85,0,67,0,0,72,0,0,0,0,0,0,0,0,24,2,0
AAA,2014J,356170,0,0,0,8,0,16,0,0,229,0,0,0,0,0,0,0,0,12,1,1
AAA,2014J,358182,0,0,0,45,0,107,0,0,362,0,0,0,0,0,0,21,0,28,14,1
AAA,2014J,364957,0,0,0,192,0,181,0,0,283,0,0,0,0,0,0,5,0,45,21,1
AAA,2014J,369834,0,0,0,49,0,143,0,0,308,0,0,0,0,0,0,8,0,48,17,0
AAA,2014J,371710,0,0,0,387,0,335,0,3,1282,0,0,0,0,0,0,4,0,60,7,1
AAA,2014J,373872,0,0,0,62,0,149,0,1,486,0,0,0,0,0,0,2,0,59,35,1
AAA,2014J,375260,0,0,0,26,0,81,0,0,204,0,0,0,0,0,0,12,0,34,5,1
AAA,2014J,375646,0,0,0,61,0,33,0,0,63,0,0,0,0,0,0,5,0,24,6,1
AAA,2014J,377546,0,0,0,97,0,86,0,0,322,0,0,0,0,0,0,1,0,22,4,1
AAA,2014J,381642,0,0,0,14,0,134,0,0,314,0,0,0,0,0,0,0,0,61,42,0
AAA,2014J,382095,0,0,0,336,0,201,0,0,254,0,0,0,0,0,0,1,0,51,15,1
AAA,2014J,383180,0,0,0,7,0,76,0,4,252,0,0,0,0,0,0,1,0,13,4,0
AAA,2014J,383600,0,0,0,14,0,44,0,0,159,0,0,0,0,0,0,3,0,23,1,1
